Date,Close,High,Low,Open,Volume
2021-03-09,223.4204559326172,224.9495606251016,221.40395622843207,222.5603436572341,33080500
2021-03-10,222.12071228027344,226.49775933721102,221.75754664949608,226.49775933721102,29746800
2021-03-11,226.6219482421875,228.57154231879062,223.9269052669743,224.5481102520462,29907600
2021-03-12,225.3031463623047,225.3700514329935,222.89481172208454,223.6402462040966,22653700
2021-03-15,224.40480041503906,224.7679660415921,221.53774020361377,224.54816217518373,26034900
2021-03-16,227.17630004882812,229.42215512507744,225.4847304458189,225.80966043568304,28092200
2021-03-17,226.53599548339844,227.9790919022909,222.89483106316706,225.68543480408619,29562100
2021-03-18,220.4960174560547,223.812251183883,220.1233002587038,222.25447733162704,34833000
2021-03-19,220.14244079589844,222.16849196675588,219.18675408019257,220.78274914550676,46430700
2021-03-22,225.53250122070312,226.40216500266618,219.9417283999428,220.0659723327752,30127000
2021-03-23,227.05201721191406,230.36825077878098,226.56462231061073,226.96600892038168,31638400
2021-03-24,225.0260009765625,227.45343882328078,224.8922054193831,227.31009164866788,25620100
2021-03-25,222.0442657470703,226.44043082319325,221.30839741674015,224.87310506766323,34061900
2021-03-26,226.00079345703125,226.22061190405913,221.28926488550835,221.28926488550835,25479900
2021-03-29,224.8157196044922,226.30658835779485,221.60461206560177,226.1058877567179,25227500
2021-03-30,221.5759735107422,223.48734696493838,220.85920846541862,223.18152021260835,24792000
2021-03-31,225.322265625,228.50470420290134,222.09203979381766,222.5890009792201,43623500
2021-04-01,231.6106414794922,232.07891855662916,227.50118639346258,227.90257299498833,30338000
2021-04-05,238.03289794921875,238.88345854528154,231.9451636368873,232.0025025067712,36910600
2021-04-06,236.8765106201172,238.34826175018762,235.93994171916324,236.63758894050287,22931900
2021-04-07,238.82614135742188,239.81049766022446,236.2362381235867,236.82875931252147,22719800
2021-04-08,242.02764892578125,242.87820947789177,240.83304058952368,241.5689234077923,23625200
2021-04-09,244.51243591308594,244.64623146115184,241.2535409277266,241.66447918870722,24326800
2021-04-12,244.5697479248047,246.25176558165424,243.33690411198933,243.4229269840742,27148700
2021-04-13,247.03541564941406,247.70440792399626,245.44897242088936,245.85993981739898,23837500
2021-04-14,244.2639923095703,247.36040829232343,243.85305397413032,246.07025440967453,23070900
2021-04-15,248.00067138671875,248.41160962288492,246.3091166131629,246.50023643300656,25627500
2021-04-16,249.18576049804688,249.43424839254266,246.1849191890606,247.97204879271342,24878600
2021-04-19,247.27432250976562,249.89292342448383,246.39510723800427,248.6600796391516,23209300
2021-04-20,246.81568908691406,248.66972386310928,245.45860096089334,246.39518455013285,19722900
2021-04-21,249.03285217285156,249.12842668538718,245.85042797866416,247.46554099520336,24030400
2021-04-22,245.77395629882812,250.1796578937831,244.31174226259176,248.67922280670476,25606200
2021-04-23,249.57754516601562,249.9216075016117,245.86947655978645,246.4524605409876,21462600
2021-04-26,249.95980834960938,250.81038338816714,248.64098539430344,250.064949037238,19763300
2021-04-27,250.3612823486328,251.52722145867926,248.59325586365082,249.98855048214975,31014200
2021-04-28,243.27960205078125,245.1718722009615,241.74094589292326,244.73223532354257,46903100
2021-04-29,241.3204345703125,244.7513607810362,237.96597962533752,244.13972189863736,40589000
2021-04-30,241.0050811767578,241.8652080140417,238.5394221580297,238.67321772170197,30945100
2021-05-03,240.69923400878906,243.0788989553063,239.99202065638994,242.17098499525994,19626600
2021-05-04,236.8096160888672,240.07807764415418,234.8695731306713,239.84870757177288,32756100
2021-05-05,235.5481414794922,238.4438714978055,234.92695085372995,238.02336694631293,21901300
2021-05-06,238.66360473632812,238.787848657748,233.84695080570577,235.52895393109677,26491100
2021-05-07,241.27264404296875,243.03110387686792,240.03980016990303,240.97636894929843,27032900
2021-05-10,236.22662353515625,240.5750007899498,236.16928466831055,239.75310967237866,29299900
2021-05-11,235.3187255859375,235.67233957139493,231.82092344292948,233.71317897375303,33641600
2021-05-12,228.40911865234375,233.5507177051827,227.52033703130473,231.43864370631172,36684400
2021-05-13,232.2605438232422,234.71666570840435,230.72188761127558,231.08505323354785,29624300
2021-05-14,237.15365600585938,238.1380121702755,234.61154038910965,234.69754869490393,23901100
2021-05-17,234.31524658203125,235.66276826258542,232.728817820849,235.6245472128188,24970200
2021-05-18,232.30831909179688,235.4907574747066,232.13628790705022,235.35696192329095,20168000
2021-05-19,232.88304138183594,232.98841024168715,228.5533736882799,229.23346982489758,25739800
2021-05-20,236.1015625,237.50966697541784,233.59188645475157,233.68768164182094,21800700
2021-05-21,234.84674072265625,237.8736876013957,234.43485354561165,237.14569382470793,21863100
2021-05-24,240.22055053710938,240.58455477429075,237.08823444167555,237.35644347445256,21411500
2021-05-25,241.1209259033203,242.10755492818512,240.25882769668084,241.16882349619877,17704300
2021-05-26,240.90065002441406,242.28959272486048,240.19180354769114,240.84316413471055,17771600
2021-05-27,238.81239318847656,240.89102004265496,238.7549219250152,240.59407543724274,24426200
2021-05-28,239.16683959960938,241.465792745696,239.0518970580082,240.43126602240122,18270200
2021-06-01,236.98287963867188,240.70908529709757,236.56141871663016,240.65161401755992,23213300
2021-06-02,236.88710021972656,238.77415186082183,235.48856907342105,237.68215369529995,19406700
2021-06-03,235.36402893066406,235.96749192379863,232.76813099742398,234.89465583263,25307700
2021-06-04,240.23008728027344,241.05387621610285,237.0881979939227,237.32767135182317,25281100
2021-06-07,243.12295532226562,243.39116434225733,239.2913811894754,239.45422133616353,23079200
2021-06-08,241.93515014648438,245.23030587769338,241.8776642631127,244.4160906173062,22455000
2021-06-09,242.9122314453125,244.77054734442802,242.54824182099543,243.12296920395218,17937600
2021-06-10,246.40850830078125,246.61924603470985,242.98883619347527,243.58272547111343,24563600
2021-06-11,247.0311737060547,247.60588643152087,245.80504193815267,247.12693967190552,18999700
2021-06-14,248.94692993164062,249.00440119707386,245.98701359889554,247.04070218614936,19150500
2021-06-15,247.4813690185547,249.04274021679365,246.83000840597398,248.83200246183026,18038900
2021-06-16,246.5426025390625,249.60784381199792,243.70723170634307,248.47753664071396,27220000
2021-06-17,249.9144287109375,250.72864409894245,245.23034431439226,245.28781559047806,27565500
2021-06-18,248.50633239746094,251.25548238283758,247.8549717580351,248.69792281262997,37202200
2021-06-21,251.57151794433594,252.42402776645838,247.05984876020153,248.87984015393747,26696100
2021-06-22,254.33033752441406,254.5985465614589,251.35127324580915,251.65780621174397,24694100
2021-06-23,254.10035705566406,255.59466833497052,253.29573015392864,254.79004143323513,19518700
2021-06-24,255.46066284179688,256.57182299669046,254.2920314058393,254.9529803706691,21446900
2021-06-25,253.86090087890625,255.99701370596514,253.61186847057874,255.01997295194124,25611100
2021-06-28,257.4051208496094,257.5775346492932,254.7134426795022,254.98165166765068,19590000
2021-06-29,259.97222900390625,260.2117023226704,256.69625037345827,257.5487601873158,19937800
2021-06-30,259.4932861328125,259.93390886061087,258.24803655019747,259.29213672725416,21656500
2021-07-01,260.16387939453125,260.393764479173,258.24809240227785,258.2576514590782,16725300
2021-07-02,265.9590759277344,266.29434443811215,261.02593114886895,261.33246402879064,26458000
2021-07-06,265.9687805175781,267.6067706350027,262.75024233617495,266.32319652571005,31565600
2021-07-07,268.14312744140625,268.871135874846,265.48018461117033,267.6354450424523,23260000
2021-07-08,265.7388000488281,266.9936380649696,263.2961543378193,265.24067677167557,24618600
2021-07-09,266.2369079589844,266.3422622068924,263.72723179599774,264.1103833296634,23916700
2021-07-12,265.6429443359375,267.98976509306584,264.9340835028686,267.40546428349097,18931700
2021-07-13,269.14898681640625,270.9402433879178,265.71015188424843,265.8346535119341,26120100
2021-07-14,270.6145324707031,271.71610427305967,268.73703995210985,270.4612659855572,23113700
2021-07-15,269.1968078613281,270.6145007583491,268.04732397373385,270.1259657212331,22604200
2021-07-16,268.9285583496094,272.1375069226489,267.6928677414366,270.1929845890148,26186800
2021-07-19,265.34613037109375,268.56463901594384,262.893924956181,267.1852698159811,32935600
2021-07-20,267.558837890625,269.13935642812294,264.6276859170567,266.3231470052684,26259700
2021-07-21,269.5512390136719,269.66618156241043,265.6143105564195,267.15650513964744,24364300
2021-07-22,274.0916442871094,274.35985328231106,271.4861729483263,271.8884718248349,23384100
2021-07-23,277.4729309082031,277.7794345096999,274.4363966587536,275.26975904992867,22768100
2021-07-26,276.8790588378906,277.49212460846854,274.57056160813,276.83117586382014,23176100
2021-07-27,274.474853515625,277.3868291520572,271.03601883432543,277.2431509516731,33604100
2021-07-28,274.16827392578125,277.9327882988668,271.8788944693324,276.8216283504645,33566900
2021-07-29,274.43646240234375,276.467191757566,274.0341343071643,274.187400760919,18168300
2021-07-30,272.9134216308594,274.58973513938895,271.9555281974139,273.16248327798326,20944800
2021-08-02,272.8272399902344,274.69511481884285,271.79269861607827,274.3023749668568,16267400
2021-08-03,275.0303039550781,275.13568741301975,272.0416817065015,273.40190297737007,17879000
2021-08-04,274.44610595703125,275.4806181874648,272.66440865186024,274.16830862662323,16191300
2021-08-05,277.32928466796875,277.4346681421628,274.0533056335625,274.8004613109347,13900200
2021-08-06,277.2718505859375,277.31017451192804,275.5093300140489,276.3618692799431,16589300
2021-08-09,276.1893615722656,279.27377915914406,275.69126758135627,277.54958291688706,16117600
2021-08-10,274.37896728515625,277.07064519895766,273.1911889125419,276.6395815082073,18616600
2021-08-11,274.8675537109375,276.50554342388034,273.82342406292844,275.1165861447633,13955900
2021-08-12,277.6071472167969,277.7604137036559,274.28325519156255,274.5610525260316,14561300
2021-08-13,280.51910400390625,280.56698698359713,277.1185647007926,277.2910077393741,18249000
2021-08-16,282.1954650878906,282.4062028526903,277.8082959568594,280.84483158157366,22507600
2021-08-17,280.7393798828125,281.074648413446,278.8235931164337,280.0784603423911,20075300
2021-08-18,279.0214538574219,282.9467339501036,278.5799583297278,280.27869394112855,21813000
2021-08-19,284.8182373046875,285.490058075922,277.01567958739867,277.0636542331081,29850500
2021-08-20,292.1025390625,293.52294577742174,286.0562697795544,287.64942035089217,40817600
2021-08-23,292.38092041015625,293.1007158957985,289.6936956458467,291.03730802800146,22830200
2021-08-24,290.43267822265625,293.34065084403505,289.83765196769906,292.7360179434968,18175800
2021-08-25,289.8472595214844,292.3233431392219,288.3212965855392,292.04501401347983,20006100
2021-08-26,287.0447998046875,290.25028508302194,286.9104532290402,288.8682755956676,17666100
2021-08-27,287.6494445800781,288.7531250293206,284.87581884584097,286.94883316309097,22605700
2021-08-30,291.3636169433594,291.9682498481404,288.9355079671407,288.9930892639242,16348100
2021-08-31,289.7224426269531,292.23692312498054,289.35774161636004,292.16015783837884,26285300
2021-09-01,289.6744384765625,292.8991369938273,289.34813475379116,290.6725629329241,18983800
2021-09-02,289.0218811035156,291.14287031326114,288.0909444169398,290.02961237848854,16285600
2021-09-03,289.01226806640625,290.41346160185293,288.16770342962735,288.8682855530755,14747900
2021-09-07,288.09088134765625,288.964236546015,286.19064038486357,288.8874712629774,17180400
2021-09-08,288.1197204589844,288.50360551584674,285.49007706649724,287.70704475507114,15046800
2021-09-09,285.2789306640625,289.9720110672176,285.03899884685137,288.70516404309024,19927000
2021-09-10,283.8009033203125,287.84137565254247,283.48420625224344,286.40178494786,19633400
2021-09-13,285.0294189453125,286.51701392472955,282.2366088163071,285.56686392320825,23652900
2021-09-14,287.71661376953125,289.2521830846945,286.09467252451213,287.4958659786448,21853400
2021-09-15,292.5440368652344,293.02390044019006,289.66485541550026,291.0468648544565,28356300
2021-09-16,292.92803955078125,293.0144115143473,288.6476629433368,291.5268455497771,19550800
2021-09-17,287.79345703125,292.23699967637344,287.467153222757,291.92030251442793,41372500
2021-09-20,282.44775390625,286.6897617780861,277.86025823894886,284.395999300158,38278700
2021-09-21,282.9276123046875,285.5572851714307,282.22703008079156,283.78178370843756,22364100
2021-09-22,286.555419921875,288.12938705763713,282.6493513126284,284.7799475033804,26626300
2021-09-23,287.4958801269531,288.781911071233,285.5476350659735,286.81448200996863,18604600
2021-09-24,287.2943420410156,287.72620170617705,284.971789339243,286.21945226743645,14999000
2021-09-27,282.3229675292969,284.5303284068583,281.14249251178086,284.21363131308823,23571700
2021-09-28,272.1018981933594,279.069528394677,271.3629186493173,278.1289850116234,43186200
2021-09-29,272.5625915527344,275.2210260039281,271.6124707643782,273.6182975889951,26353700
2021-09-30,270.5663146972656,276.23827687630234,270.278378953934,274.20365982638276,32343600
2021-10-01,277.4571228027344,278.301687374449,269.9616561615891,270.75821680304153,30086300
2021-10-04,271.70831298828125,276.1614605902717,268.9635076643741,275.8255502626874,31350700
2021-10-05,277.130859375,278.7047968877301,272.61052278816857,272.61052278816857,24993000
2021-10-06,281.3056640625,281.8047410195279,274.0117597743309,274.2708756099428,28002600
2021-10-07,282.9755554199219,284.69347521548,282.08301620161416,283.29225249177205,20430500
2021-10-08,282.9755554199219,284.69347521548,281.9294563433223,284.29037692639525,17685700
2021-10-11,282.3805847167969,285.96995558239155,280.96017771512624,281.12334424926865,19298600
2021-10-12,281.0849609375,283.5418606976777,280.57630659547624,283.4458821015579,17974100
2021-10-13,284.37677001953125,285.307706593833,281.67033223174053,283.0331577701654,23416300
2021-10-14,290.55743408203125,291.05648172385895,285.83556297646015,287.1599913093113,27262900
2021-10-15,291.9585876464844,292.1889420783388,288.4171921254101,290.16390256494424,25384800
2021-10-18,294.9146423339844,295.7975751445461,290.49989041550754,291.34445521764906,22729300
2021-10-19,295.8167724609375,296.84365846900545,294.8474384623916,295.9319350570906,17682100
2021-10-20,295.0296936035156,297.2274767312903,293.7820308753333,296.7571905643281,16537100
2021-10-21,298.2448425292969,298.49435169218145,294.0220192983192,294.79942529790196,16918100
2021-10-22,296.709228515625,298.56149475669326,295.40398445260985,297.89928072629334,17449300
2021-10-25,295.7207336425781,296.93957658837917,294.1179764030474,296.9011793012965,17554500
2021-10-26,297.62103271484375,299.8188165343258,296.1718643410095,298.47520410987,28107300
2021-10-27,310.15509033203125,312.9670843453073,303.27383257307736,303.27383257307736,52588700
2021-10-28,311.2875671386719,311.78661480927093,308.41796248920383,311.2683538472866,26297900
2021-10-29,318.2646789550781,318.62937991946643,310.85558497336075,311.07633273826553,34766000
2021-11-01,316.1054382324219,318.14005582207426,313.22625576663637,318.01528656238753,27073200
2021-11-02,319.7140197753906,320.02113959793417,316.7100680798578,317.0075812552724,26487100
2021-11-03,320.5489501953125,321.41269899381626,317.3338575616903,320.4529715980219,21500100
2021-11-04,322.8906555175781,322.98663410539643,316.2397523503642,319.48363531417436,23992200
2021-11-05,322.5259094238281,325.1459751338179,320.951972099872,324.8772526985791,22570100
2021-11-08,323.4184265136719,324.0518499151926,320.9711341206324,323.71593957200855,20897000
2021-11-09,322.4204406738281,325.07887510156485,321.0576148411244,323.53369871472705,21307400
2021-11-10,317.4778137207031,321.15358608184823,316.633278207057,321.0960047806577,25500900
2021-11-11,319.0421447753906,320.3281758647958,317.19948472941286,317.9096735712425,16849800
2021-11-12,323.1593017578125,323.64877193823406,320.34730845825095,320.47207766412674,23831000
2021-11-15,322.5355529785156,324.27265700662844,320.57770113283607,323.9463532471072,16723000
2021-11-16,325.8370056152344,326.95029273164477,321.9980966435647,322.161233873272,20886800
2021-11-17,326.0581359863281,329.0098960712893,324.9812796361216,325.8850760747881,19053400
2021-11-18,328.1252746582031,329.2598468353323,324.1351262978114,325.15429587394624,22463500
2021-11-19,329.89447021484375,331.8078416400719,329.01954636756113,329.44260130183307,21963400
2021-11-22,326.7408447265625,336.2018658663324,326.4716305863018,331.3463577773727,31031100
2021-11-23,324.6736755371094,326.3755197666998,320.7123690134607,324.0679363599428,30427600
2021-11-24,324.8947448730469,325.13511563845185,321.04881262656716,323.3275227878649,21661300
2021-11-26,316.9817810058594,324.91401757282057,315.48186952965966,321.4719205549108,24217200
2021-11-29,323.6640930175781,325.9716468199308,321.84687569261206,322.03918406869917,28563500
2021-11-30,317.8567199707031,324.7697863608636,316.3183410190401,322.4045459611877,42885600
2021-12-01,317.3663024902344,326.21195801552415,316.70290620086416,322.22180934894953,33337600
2021-12-02,316.7990417480469,320.6449739601022,315.1741330410827,317.57784067361735,30766000
2021-12-03,310.5685729980469,319.88534380882993,305.7803780233439,319.2026698848698,41779300
2021-12-06,313.62615966796875,314.83763770524575,306.9342458292847,311.47244701692887,30032600
2021-12-07,322.0198974609375,322.8659778487916,317.3855423848686,318.8662344123449,31021900
2021-12-08,322.06793212890625,322.57751689845855,318.0585354762929,322.3948327978521,24761000
2021-12-09,320.27001953125,323.5294319116375,319.3277555505204,321.5295600175577,22214200
2021-12-10,329.34649658203125,329.7887706825989,321.8950010345381,322.0776852082351,38095700
2021-12-13,326.32733154296875,330.5482560904691,326.01964993405755,327.5580286364802,28899400
2021-12-14,315.69329833984375,321.7506583393585,311.62621502626087,320.38533968281865,44438700
2021-12-15,321.76031494140625,322.279524033455,312.0012673025278,315.95294877643335,35381100
2021-12-16,312.3858337402344,323.7890378493558,310.57824093079836,322.77946305235776,35034800
2021-12-17,311.32830810546875,312.40519414330663,305.03060367504037,308.52079305485955,47750300
2021-12-20,307.58807373046875,310.36674473714834,305.3382067120296,307.72266611167277,28326500
2021-12-21,314.6837463378906,315.10680116096665,307.4822194692522,310.837814740566,24740600
2021-12-22,320.3661804199219,320.760362669551,313.2031195933652,315.6548897596977,24831500
2021-12-23,321.7987976074219,323.43333069819255,319.91429885047023,319.93351795028815,19617800
2021-12-27,329.2598876953125,329.28873101360773,322.51025779288784,322.539101111183,19947000
2021-12-28,328.1061096191406,330.567504020854,327.21193737349995,329.9329216504245,15661500
2021-12-29,328.7792053222656,331.0386674602681,326.596619590704,328.15421774318594,15042000
2021-12-30,326.2504577636719,329.9137060860202,325.76971620596595,328.7406955115323,15994500
2021-12-31,323.36602783203125,326.28891555203285,322.91412956697064,325.4716783285754,18000800
2022-01-03,321.85650634765625,324.9813267976335,317.07793359354395,322.43340214531065,28865100
2022-01-04,316.3375244140625,322.28910640339575,313.5588245196175,321.9333330536582,32674300
2022-01-05,304.194091796875,313.51086734109714,303.8095043444839,313.3089347213249,40054300
2022-01-06,301.790283203125,306.42463822029214,299.4923247910214,301.0883900628225,39646100
2022-01-07,301.9441223144531,304.30936222208857,298.1462528184306,302.0498713577004,32720000
2022-01-10,302.16534423828125,302.59802345743225,292.95434719242326,297.56945526670665,44289500
2022-01-11,302.8479309082031,304.41512357671206,297.95398587837894,301.3095522143525,29386800
2022-01-12,306.01123046875,310.9532679259109,304.86706317706137,307.35733034753923,34372200
2022-01-13,293.0601501464844,308.52082078768035,292.29097510674643,308.1266090436169,45366000
2022-01-14,298.2521667480469,298.8482817699604,292.0505869911302,292.5313286981115,39846400
2022-01-18,290.9928283691406,297.8674260520063,290.1178753051929,292.3581471597959,42333200
2022-01-19,291.64666748046875,301.8191755170397,291.04095775062984,294.4926786966677,45933900
2022-01-20,289.9832763671875,299.64616870365205,289.5410024064944,297.1655554938759,35380700
2022-01-21,284.6278991699219,292.3966712973026,284.22406327473504,291.0313814474847,57984400
2022-01-24,284.9547119140625,285.6661999443274,265.41737031888897,280.9453442370806,85731500
2022-01-25,277.37823486328125,283.627874669316,274.18613344698997,280.29152732225515,72848600
2022-01-26,285.2816467285156,296.61754086589866,281.74339590875957,296.1271750879496,90428900
2022-01-27,288.2911071777344,295.4637633356451,286.45467082104994,291.0024967310887,53481300
2022-01-28,296.3867492675781,296.5982766943393,283.1086718195925,288.66604220399256,49743700
2022-01-31,299.0019836425781,300.3480539279597,294.56953190677376,297.05017439324195,46444500
2022-02-01,296.8675231933594,298.6654918462446,293.37733494145994,298.45396439636784,40950400
2022-02-02,301.3865051269531,302.98257070424955,296.9829251353378,297.70403751014493,36636000
2022-02-03,289.6467590332031,299.2423701113963,288.40643772478234,297.5693697082304,43730000
2022-02-04,294.1561279296875,296.9059553802916,288.4160729228112,288.64681946632084,35096500
2022-02-07,289.3583679199219,295.98297161566165,288.3487929994967,294.37731117460294,28533300
2022-02-08,292.8292541503906,293.79073713074837,288.3968316951647,289.646747832777,32421200
2022-02-09,299.2230529785156,299.9153217659017,295.55021099472884,297.93466955184937,31284700
2022-02-10,290.7333068847656,297.2136945346378,289.11802208324127,292.3293725846551,45386200
2022-02-11,283.67596435546875,292.5696824760353,282.8875412205064,291.51204526354115,39175600
2022-02-14,283.6375427246094,285.3297625384846,280.12813492881736,282.45490783075724,36359500
2022-02-15,288.8968200683594,289.2140965718555,285.57969173022536,288.4545460706531,27058300
2022-02-16,288.5596923828125,289.8796435333353,282.95228162106866,287.4709649658661,29982100
2022-02-17,280.10992431640625,285.95817072943447,279.4065799267549,285.53424115249396,32461600
2022-02-18,277.4122314453125,283.1256081080043,275.8514129414356,282.34519885606585,34264000
2022-02-22,277.2098693847656,280.8903355564005,274.1074916771929,274.5892271634446,41736100
2022-02-23,270.0320739746094,281.04457259903455,269.86830032930663,279.58007749575995,37811200
2022-02-24,283.8289489746094,284.37813456051526,261.60166355056816,262.5555199373533,56989700
2022-02-25,286.4495849609375,286.75790276376836,280.9963351099328,284.3588691791243,32546700
2022-02-28,287.8755798339844,288.2128006483137,282.2970731254426,283.559218096748,34627500
2022-03-01,284.17584228515625,289.01245712557574,281.47810528267394,285.5728578838848,31217800
2022-03-02,289.2243957519531,290.45763760043087,282.97147763773455,284.57081381078126,31873000
2022-03-03,285.1103820800781,292.05700050828193,283.3086664169441,291.8257768521812,27314500
2022-03-04,279.271728515625,284.8598787290603,276.68001821827283,283.53992798121607,32356500
2022-03-07,268.7217712402344,279.1079901922431,268.35564745891236,277.9903600081898,43157200
2022-03-08,265.7735290527344,273.58726615536074,260.1372168079997,267.6522801991081,48159500
2022-03-09,277.9613952636719,279.02121928908525,270.5233976527745,273.0862341495731,35204500
2022-03-10,275.15771484375,276.13083008813146,270.33071510240313,272.68158699777644,30628000
2022-03-11,269.8393859863281,278.93455646472097,269.2227503051047,277.44115846333716,27209300
2022-03-14,266.34197998046875,274.9746736705197,265.74463254293596,270.0995117672135,30660700
2022-03-15,276.6607360839844,277.3062746946172,268.5483254301358,270.10914399569396,34245100
2022-03-16,283.6363525390625,283.809770330095,272.8551054876842,278.54919544627364,37826300
2022-03-17,284.4359436035156,284.81168204871824,278.7996317030362,282.576451409173,30816600
2022-03-18,289.4555969238281,290.0047824722256,282.0368875720342,284.580435823197,43390600
2022-03-21,288.23199462890625,289.17620681599607,284.12759866402473,287.9718680378315,28351200
2022-03-22,292.9530334472656,293.8586986740922,287.85626286698505,288.84863696836237,27599700
2022-03-23,288.5499267578125,292.1533283713497,286.84459363513463,289.5326860173236,25715400
2022-03-24,292.9916076660156,293.0879606698215,287.4227451186162,288.2127985858923,24484500
2022-03-25,292.58685302734375,294.34037722493025,288.35723081756106,294.0802506516708,22566500
2022-03-28,299.3504943847656,299.4468179763362,293.21315853638436,293.21315853638436,29578200
2022-03-29,303.8883972167969,304.28342386238455,297.7607062548544,302.44319069026733,30393400
2022-03-30,302.39508056640625,304.40876140768165,300.1983672332794,302.298756961056,28163600
2022-03-31,297.04779052734375,303.6283150055242,296.643149106342,302.4335907750661,33422100
2022-04-01,298.1173400878906,298.80139656416134,294.37906626914736,298.06914887514154,27110500
2022-04-04,303.4644775390625,303.59934819649135,298.39661041143324,298.7627341145734,24289600
2022-04-05,299.5238952636719,303.36813547948924,298.5507800600473,301.826575864707,23156700
2022-04-06,288.5596923828125,295.78572808522017,285.87159886872877,294.04184715459763,40110400
2022-04-07,290.361328125,292.55804141565983,285.52471299808303,285.82338673563873,31411200
2022-04-08,286.1220397949219,290.1204393434208,285.4572423231668,289.4652859924413,24361900
2022-04-11,274.8397216796875,281.9212093584241,274.58920983375054,281.1311855569594,34569300
2022-04-12,271.75665283203125,280.11957482236716,270.24399616662504,278.6743681898196,30966700
2022-04-13,277.11358642578125,278.0385105603026,271.02444128433206,272.4022274692682,21907200
2022-04-14,269.608154296875,277.7784013045191,269.1168039398963,277.56643644763085,28221600
2022-04-18,270.2729187011719,272.14205510022083,268.17255863306326,268.7217442498862,20778000
2022-04-19,274.8782958984375,275.7165404624221,268.2399952405621,269.1745633932946,22297700
